canon_smiles,dose_mg,cmax_mg_L,log_cmax_per_dose,name,n_studies
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,400.0,0.0258,-4.1904402853647325,dronedarone,1
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,200.0,0.17028000000000004,-3.0698663541588824,amiodarone,1
CCCN(CCC)CCc1cccc2c1CC(=O)N2,1.0,0.001560000000000001,-2.806875401645538,ropinirole,1
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1.0,0.0006500000000000003,-3.1870866433571443,fingolimod,1
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,0.75,0.0192,-1.5917600346881504,lusutrombopag,1
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,50.0,0.024300000000000006,-3.3133637307377066,ibandronate,1
CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,1.0,0.0004900000000000001,-3.309803919971486,treprostinil,1
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,5.0,0.00219,-3.3585258894959007,dronabinol,1
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,100.0,1.328,-1.8768019249680012,miglustat,1
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,10.0,0.016100000000000003,-2.79317412396815,quinidine,1
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,600.0,1.5599999999999998,-2.5850266520291822,lefamulin,1
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,0.069,0.00025,-2.4409090820652177,iloprost,1
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,4.0,0.18697,-1.3302880632923326,acenocoumarol,1
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,2.0,0.19,-1.0222763947111522,warfarin,1
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.5,3.2999999999999996e-05,-4.180456064458132,cabergoline,1
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,25.0,0.038900000000000004,-2.8079904073463298,almitrine,1
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,10.0,0.0009600000000000006,-4.017728766960431,asunaprevir,1
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,550.0,32.599999999999994,-1.227145089426305,fusidic acid,1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,2.0,0.011179999999999999,-2.252588192113577,cyproterone acetate,1
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,300.0,5.005,-1.777717172904325,triflusal,1
CC(=O)Oc1ccccc1C(=O)O,75.0,0.9710000000000001,-1.8878420334836952,acetylsalicylic acid,1
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,100.0,0.0474,-3.324221658325915,spironolactone,1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5.0,0.04770000000000002,-2.020451625295905,ulipristal,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,10.0,0.0031300000000000013,-3.5044556624535512,dydrogesterone,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20.0,0.0030499999999999998,-3.8167301563171954,progesterone,1
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,100.0,0.2720000000000001,-2.5654310959658013,pentoxifylline,1
CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,500.0,1.188,-2.624153563690844,acetylcarnitine,1
CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,750.0,2.1,-2.552841968657781,4-acetylaminoantipyrine,1
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,2.0,0.008899999999999998,-2.3516399890190685,trametinib,1
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,200.0,0.153,-3.1163385648463824,cannabidiol,1
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,600.0,0.9840000000000001,-2.785156151952302,adagrasib,1
C=C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,18.07,0.03200000000000001,-2.7518081742410256,voclosporin,1
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.002,5.000000000000004e-05,-1.602059991327962,"calcitriol (1,25(OH)2D3)",1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,0.3,0.010500000000000006,-1.455931955649724,norgestrel,1
C#CC1(OC(N)=O)CCCCC1,1000.0,5.900000000000001,-2.2291479883578558,ethinamate,1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,25.0,0.37500000000000006,-1.8239087409443187,dipyridamole,1
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,10.0,0.00441,-3.3555614105321614,zuclopenthixol,1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,12.0,0.0023,-3.717453410030032,fluphenazine,1
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,50.0,1.297,-1.5860300282519388,miglitol,1
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,25.0,0.21050000000000002,-2.0746879085003505,migalastat,1
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,80.0,0.05896000000000002,-3.1325325121409486,osimertinib,1
C=CC(N)CCC(=O)O,500.0,17.999999999999996,-1.443697499232713,vigabatrin,1
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,100.0,0.88,-2.0555173278498313,cefdinir,1
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,18.06,0.016500000000000008,-3.0392338017635807,nalmefene,1
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,244.2,2.0100000000000002,-2.0845496021883747,secobarbital,1
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,0.9,0.023100000000000006,-1.5906305295471805,calcifediol (25-hydroxyvitamin d3),1
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,140.0,0.008660000000000006,-4.208610143660891,ibrutinib,1
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,50.0,0.29710000000000003,-2.226067352532355,ritlecitinib,1
CC(C)C[C@H](CN)CC(=O)O,50.0,1.61,-1.4921441283041692,pregabalin,1
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,5.0,0.0006900000000000001,-3.8601209135987635,bromocriptine,1
CC(C)Cc1ccc(C(C)C(=O)O)cc1,292.6,31.000000000000004,-0.9749126279550193,ibuprofen,1
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,400.0,26.5,-1.1788141173911546,dexibuprofen,1
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,92.0,2.4,-1.5835765856339492,disopyramide,1
CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.1,0.0019900000000000013,-1.7011469235902932,act-333679,1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,200.0,1.8181,-2.041412228849647,vitamin e (delta-tocotrienol),1
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,100.0,0.045000000000000005,-3.3467874862246565,pentazocine,1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,150.0,2.0,-1.8750612633917,amprenavir,1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,400.0,2.73,-2.1658973442872065,darunavir,1
CC(C)NCC(O)COc1cccc2ccccc12,224.0,0.16,-3.146128035678238,propranolol,1
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1000.0,1.8571300000000002,-2.7311576943719333,oxamniquine,1
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,1.0,0.021799999999999996,-1.6615435063953952,dihydrotachysterol,1
CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)(C)C)[C@H](n4ncnc4-c4ccncc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,300.0,0.29169,-3.0121997142481276,ibrexafungerp,1
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,18.0,0.00028000000000000003,-4.808114473761087,dihydroergocristine,1
CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,400.0,2.7099999999999995,-2.1690907004535567,pramiracetam,1
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,200.0,0.21871000000000004,-2.9611613550793296,clofazimine,1
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,10.0,0.021600000000000008,-2.665546248849069,betaxolol,1
CC(C)NCC(O)COc1cccc2[nH]ccc12,5.0,0.017119999999999996,-2.4654662439948845,pindolol,1
CC(C)(C(=O)c1cccnc1)c1cccnc1,750.0,3.6999999999999997,-2.306859539324705,metyrapone,1
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,200.0,0.00010999999999999999,-6.259637310505756,pivmecillinam,1
CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,1000.0,6.6000000000000005,-2.1804560644581312,stiripentol,1
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,400.0,0.5570000000000002,-2.856204796154233,boceprevir,1
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,400.0,2.7498400000000003,-2.162752566275382,indinavir,1
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,20.0,0.04590000000000001,-2.63921731012672,carteolol,1
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,300.0,40.099999999999994,-0.8739768820994802,tiaprofenic acid,1
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,200.0,18.949999999999992,-1.0234207813598903,suprofen,1
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,100.0,10.199999999999998,-0.9913998282380825,carprofen,1
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,60.0,6.199999999999999,-0.9857595608853899,fenoprofen,1
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,71.4,0.013100000000000007,-3.73642691612041,macimorelin,1
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.02,0.00010000000000000009,-2.301029995663981,clenbuterol,1
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,67.0,4.09,-1.2143514946934846,fenofibric acid,1
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,100.0,23.999999999999993,-0.6197887582883941,ciprofibrate,1
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,200.0,7.390000000000001,-1.4323855572691555,bezafibrate,1
CC(C)(S)[C@@H](N)C(=O)O,500.0,3.0500000000000003,-2.214670164989233,penicillamine,1
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,40.0,0.24547000000000002,-2.212061568720629,penbutolol,1
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,200.0,0.0645,-3.4914702810287133,glecaprevir,1
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,150.0,0.9944000000000001,-2.1785301434220927,ivacaftor,1
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,10.0,0.00068,-4.167491087293763,ebastine,1
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,2.5,0.106,-1.3726341434072673,bempedoic acid,1
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C,50.0,0.10673000000000002,-2.670683494909741,elbasvir,1
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,400.0,2.25558,-2.2488017562398728,atazanavir,1
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,1.25,0.062,-1.3045183235098026,vericiguat,1
COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.05,8.700000000000004e-05,-2.7594507517174,yohimbine,1
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,20.0,0.023719999999999998,-2.925915310971756,dexmethylphenidate,1
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,25.0,0.0004800000000000003,-4.71669877129645,clopidogrel,1
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,100.0,0.11499999999999999,-2.939302159646388,cocaine,1
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1000.0,0.03100000000000001,-4.508638306165727,mebendazole,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,10.0,0.003510000000000001,-3.4546928835341757,manidipine,1
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2cc([C@H]3CC[C@H](c4cc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)[nH]c5cc4F)N3c3cc(F)c(N4CCC(c5ccc(F)cc5)CC4)c(F)c3)c(F)cc2[nH]1)[C@@H](C)OC,1.5,0.00010000000000000009,-4.176091259055681,pibrentasvir,1
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,360.0,0.194,-3.2685007708370613,relugolix,1
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,1000.0,0.9600000000000001,-3.0177287669604316,spiramycin,1
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,150.0,0.1879,-2.9021644789551555,rifabutin,1
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.25,0.00017000000000000012,-3.1674910872937634,deserpidine,1
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,5.0,0.010300000000000002,-2.6861327796308467,sirolimus,1
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,100.0,0.042000000000000016,-3.376750709602099,artemether,1
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,50.0,0.004190000000000001,-4.076755981369724,nintedanib,1
COC12C[C@@H](CO)CN(C)C1Cc1c[nH]c3cccc2c13,30.0,0.03285000000000001,-2.9605858808238628,"10alpha-methoxy-9,10-dihydrolysergol",1
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,150.0,1.631,-1.9636372980154055,idebenone,1
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,125.0,1.1,-2.0555173278498313,griseofulvin,1
COC[C@H]1C[C@@H](c2ncc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,5.0,0.022400000000000007,-2.348721986001856,velpatasvir,1
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,30.0,0.03182000000000001,-2.9744210794090997,duloxetine,1
CNCCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,2.5,0.002000000000000001,-3.0969100130080562,n-desmethyl zolmitriptan (183c91),1
CNC[C@H](O)c1cccc(O)c1,20.0,0.0029600000000000013,-3.8297382846050425,phenylephrine,1
CNNCc1ccc(C(=O)NC(C)C)cc1,300.0,0.561,-2.728158393463501,procarbazine,1
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,40.0,0.17153000000000002,-2.367719903712778,ranitidine,1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,40.0,0.59914,-1.8245316762454045,regorafenib,1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,50.0,0.46,-2.036212172654445,sorafenib,1
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,240.0,3.2499999999999996,-1.8683278807327317,apalutamide,1
CNC1(c2ccccc2Cl)CCCCC1=O,35.35,0.044000000000000004,-2.904936741646731,ketamine,1
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,50.0,3.1199999999999997,-1.204815410317576,chlordiazepoxide,1
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,20.0,0.02256000000000001,-2.9476909003526766,fluoxetine,1
CNCCCC12CCC(c3ccccc31)c1ccccc12,75.0,0.023070000000000004,-3.5120136688706065,maprotiline,1
CNCCCC1c2ccccc2C=Cc2ccccc21,30.0,0.013740000000000007,-3.339134521996131,protriptyline,1
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,3.0,0.022400000000000007,-2.1268732363854994,moxidectin,1
COC(=O)C(c1ccccc1)C1CCCCN1,21.0,0.0078000000000000005,-3.4301246920434387,methylphenidate,1
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.0,0.0014800000000000006,-3.1307682802690238,nilvadipine,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,10.0,0.003000000000000002,-3.5228787452803374,lercanidipine,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,20.0,0.001680000000000001,-4.075720713938118,(r)-lercanidipine,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,20.0,0.0020700000000000007,-3.9850596502070634,(s)-lercanidipine,1
CN[C@@H](C)[C@H](O)c1ccccc1,50.0,0.1378,-2.559720786764412,ephedrine,1
CN[C@]1(c2ccccc2Cl)CCCCC1=O,14.0,0.008300000000000002,-3.227049943302164,esketamine (s-ketamine),1
CNc1c(C)n(C)n(-c2ccccc2)c1=O,750.0,10.6,-1.84975539812693,4-methylaminoantipyrine,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,200.0,2.3000000000000003,-1.9393021596463882,cefditoren,1
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,90.0,0.060600000000000015,-3.1717698852730387,hydrocodone,1
COc1ccc2cc(CCC(C)=O)ccc2c1,500.0,0.56,-2.9507819773298185,nabumetone,1
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,250.0,44.29999999999999,-0.7515362824489682,naproxen,1
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,25.0,0.055499999999999994,-2.6536470255493616,elagolix,1
COc1cccc(C2(O)CCCCC2CN(C)C)c1,100.0,0.29,-2.537602002101044,tramadol,1
COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,50.0,1.206,-1.6176226965318863,avanafil,1
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,80.0,0.18150000000000002,-2.644213357619812,papaverine,1
COc1ccc(OC)c(C(O)CN)c1,2.5,0.005650000000000001,-2.645891560852599,desglymidodrine,1
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,2.5,0.011650000000000006,-2.3316140833099994,midodrine,1
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,2.0,0.00217,-2.9645702618154517,melatonin,1
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,60.0,0.24500000000000002,-2.3889851660191113,acemetacin,1
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,100.0,0.129,-2.889410289700751,noscapine,1
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,5.0,0.010000000000000004,-2.6989700043360187,oxycodone,1
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,200.0,0.13900000000000004,-3.158015195409886,fexinidazole,1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,25.0,0.11083,-2.3532826754371716,thioridazine,1
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,240.0,11.0,-1.338818556553381,letermovir,1
C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,600.0,10.8,-1.744727494896694,(r)-fenoprofen,1
C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.2,0.0010400000000000006,-2.2839966563652006,ergometrine,1
C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,30.0,0.015699999999999995,-3.281221602310429,lisdexamfetamine,1
C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,200.0,0.009200000000000002,-4.337242168318426,(+)-prenylamine,1
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,3.0,0.03867999999999999,-1.8896347893086984,bosentan,1
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,100.0,0.11499999999999999,-2.939302159646388,lapatinib,1
CS(=O)(=O)OCCCCOS(C)(=O)=O,2.0,0.032200000000000006,-1.7931741239681502,busulfan,1
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,150.0,2.47727,-1.7821179157238738,vismodegib,1
CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,150.0,2.6,-1.7611179110848634,sulindac sulfide,1
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,200.0,0.0169,-4.073143291050307,bosutinib,1
